ID,Twitter URL,Local Image Path,Reply Text
201,https://twitter.com/AltPhinny/status/1386847492696854528/photo/1,downloaded_images/twitter_1386847492696854528.jpg,Why am I so tall?!
202,https://twitter.com/AltPhinny/status/1386847589526654976/photo/1,downloaded_images/twitter_1386847589526654976.jpg,The look when you're pretending to listen but really aren't
203,https://twitter.com/AltPhinny/status/1386847687128100876/photo/1,downloaded_images/twitter_1386847687128100876.jpg,"Ha, one of my eyes is covered!"
204,https://twitter.com/AltPhinny/status/1386847762810028040/photo/1,downloaded_images/twitter_1386847762810028040.jpg,"Oops, I left in a photo I wasn't meant to take!"
205,https://twitter.com/AltPhinny/status/1386847863259422720/photo/1,downloaded_images/twitter_1386847863259422720.jpg,I'm a Bad Boy (even though I'm a girl)
206,https://twitter.com/AltPhinny/status/1386847980087558147/photo/1,downloaded_images/twitter_1386847980087558147.jpg,The question we all want answered is whether I will get the leftovers
207,https://twitter.com/AltPhinny/status/1386848111235158017/photo/1,downloaded_images/twitter_1386848111235158017.jpg,When's the Skeppy and Bad meet-up?! ;(
208,https://twitter.com/AltPhinny/status/1386848253975699456/photo/1,downloaded_images/twitter_1386848253975699456.jpg,"It's your birthday, happy birthday"
209,https://twitter.com/AltPhinny/status/1386848364621443076/photo/1,downloaded_images/twitter_1386848364621443076.jpg,Sleepy time!
210,https://twitter.com/AltPhinny/status/1386848637699899395/photo/1,downloaded_images/twitter_1386848637699899395.jpg,What am I even looking at?
211,https://twitter.com/AltPhinny/status/1388259988200644614/photo/1,downloaded_images/twitter_1388259988200644614.jpg,The pollen keeps getting into my eyes!!
212,https://twitter.com/AltPhinny/status/1388260026268147718/photo/1,downloaded_images/twitter_1388260026268147718.jpg,"La la la la, la la la la! "
213,https://twitter.com/AltPhinny/status/1388260045998198786/photo/1,downloaded_images/twitter_1388260045998198786.jpg,Mlem
214,https://twitter.com/AltPhinny/status/1388262689126985729/photo/1,downloaded_images/twitter_1388262689126985729.jpg,The blankie's too comfy
215,https://twitter.com/AltPhinny/status/1388262838930743299/photo/1,downloaded_images/twitter_1388262838930743299.jpg,Ready for my num-nums!
216,https://twitter.com/AltPhinny/status/1388262911244742658/photo/1,downloaded_images/twitter_1388262911244742658.jpg,Zzzzzzzz
217,https://twitter.com/AltPhinny/status/1388263000562356225/photo/1,downloaded_images/twitter_1388263000562356225.jpg,"Please, "
218,https://twitter.com/AltPhinny/status/1388263105768079362/photo/1,downloaded_images/twitter_1388263105768079362.jpg,Suffering from success
219,https://twitter.com/AltPhinny/status/1388263180078551041/photo/1,downloaded_images/twitter_1388263180078551041.jpg,Cozy!!
220,https://twitter.com/AltPhinny/status/1388263262693863426/photo/1,downloaded_images/twitter_1388263262693863426.jpg,When can I finally play with Rocco?
221,https://twitter.com/AltPhinny/status/1388263336681353219/photo/1,downloaded_images/twitter_1388263336681353219.jpg,Bad needs to cover up the sun...
222,https://twitter.com/AltPhinny/status/1388263409070837760/photo/1,downloaded_images/twitter_1388263409070837760.jpg,"I do not like this cup, Sam-I-Am"
223,https://twitter.com/AltPhinny/status/1388263479807811586/photo/1,downloaded_images/twitter_1388263479807811586.jpg,Am I asleep or awake?
224,https://twitter.com/AltPhinny/status/1388263647533805573/photo/1,downloaded_images/twitter_1388263647533805573.jpg,"Very big and tall, I am"
225,https://twitter.com/AltPhinny/status/1388263868590329860/photo/1,downloaded_images/twitter_1388263868590329860.jpg,I'm sad because Bad isn't letting me start my own vlogging channel
226,https://twitter.com/AltPhinny/status/1388264063466184706/photo/1,downloaded_images/twitter_1388264063466184706.jpg,Paper plates are the new Frisbee
227,https://twitter.com/AltPhinny/status/1388264157674409989/photo/1,downloaded_images/twitter_1388264157674409989.jpg,I really need a haircut
228,https://twitter.com/AltPhinny/status/1388264229359206402/photo/1,downloaded_images/twitter_1388264229359206402.jpg,Can you twist as much as I can?
229,https://twitter.com/AltPhinny/status/1388264407487197189/photo/1,downloaded_images/twitter_1388264407487197189.jpg,This is my Politician pose
230,https://twitter.com/AltPhinny/status/1388264480652632071/photo/1,downloaded_images/twitter_1388264480652632071.jpg,My fur is longer than the Eiffel Tower
231,https://twitter.com/AltPhinny/status/1388264576920309762/photo/1,downloaded_images/twitter_1388264576920309762.jpg,Why am I walking on dead grass?
232,https://twitter.com/AltPhinny/status/1388264856919363584/photo/1,downloaded_images/twitter_1388264856919363584.jpg,I'm looking for the AC
233,https://twitter.com/AltPhinny/status/1388264998976344064/photo/1,downloaded_images/twitter_1388264998976344064.jpg,I'm licking that plate clean!
234,https://twitter.com/AltPhinny/status/1388265082774335495/photo/1,downloaded_images/twitter_1388265082774335495.jpg,"Shhhh, I'm sleeping"
235,https://twitter.com/AltPhinny/status/1388265170443677701/photo/1,downloaded_images/twitter_1388265170443677701.jpg,Am I sitting on a shoe?!
236,https://twitter.com/AltPhinny/status/1388265285120049159/photo/1,downloaded_images/twitter_1388265285120049159.jpg,"You are NOT taking me to the vet, "
237,https://twitter.com/AltPhinny/status/1388267671368654853/photo/1,downloaded_images/twitter_1388267671368654853.jpg,Just got a shot from the vet. Get yours
238,https://twitter.com/AltPhinny/status/1388267759860166657/photo/1,downloaded_images/twitter_1388267759860166657.jpg,I'm just a pile of fur
239,https://twitter.com/AltPhinny/status/1388267847433035777/photo/1,downloaded_images/twitter_1388267847433035777.jpg,Cute
240,https://twitter.com/AltPhinny/status/1388267924784308231/photo/1,downloaded_images/twitter_1388267924784308231.jpg,I'm a snorer
241,https://twitter.com/AltPhinny/status/1388268061724233740/photo/1,downloaded_images/twitter_1388268061724233740.jpg,Time for some TV
242,https://twitter.com/AltPhinny/status/1388268133987848195/photo/1,downloaded_images/twitter_1388268133987848195.jpg,The floor is inviting me to sleep
243,https://twitter.com/AltPhinny/status/1388268219027308547/photo/1,downloaded_images/twitter_1388268219027308547.jpg,What's up?
244,https://twitter.com/AltPhinny/status/1388268283372179456/photo/1,downloaded_images/twitter_1388268283372179456.jpg,I hate these mid-moment shots
245,https://twitter.com/AltPhinny/status/1388268377764945929/photo/1,downloaded_images/twitter_1388268377764945929.jpg,The most seemingly-uncomfortable spots tend to be the most fun to sleep in
246,https://twitter.com/AltPhinny/status/1388268455246372883/photo/1,downloaded_images/twitter_1388268455246372883.jpg,Made ya look!
247,https://twitter.com/AltPhinny/status/1388268546153754625/photo/1,downloaded_images/twitter_1388268546153754625.jpg,"Don't disturb me, "
248,https://twitter.com/AltPhinny/status/1388268597366169603/photo/1,downloaded_images/twitter_1388268597366169603.jpg,You disturbed me
249,https://twitter.com/AltPhinny/status/1388268778220408839/photo/1,downloaded_images/twitter_1388268778220408839.jpg,"Thank you for covering up the sun, "
250,https://twitter.com/AltPhinny/status/1388269081023889408/photo/1,downloaded_images/twitter_1388269081023889408.jpg,Do you have games on your pager?
251,https://twitter.com/AltPhinny/status/1388269196577067019/photo/1,downloaded_images/twitter_1388269196577067019.jpg,I can take on KSI in a boxing match
252,https://twitter.com/AltPhinny/status/1388269306480402435/photo/1,downloaded_images/twitter_1388269306480402435.jpg,I live in the dishwasher now
253,https://twitter.com/AltPhinny/status/1388269408301297664/photo/1,downloaded_images/twitter_1388269408301297664.jpg,I look like a loaf of bread
254,https://twitter.com/AltPhinny/status/1388269493647028224/photo/1,downloaded_images/twitter_1388269493647028224.jpg,Nom nom
255,https://twitter.com/AltPhinny/status/1388269563738050560/photo/1,downloaded_images/twitter_1388269563738050560.jpg,Why do people think this pic is ugly?
256,https://twitter.com/AltPhinny/status/1388269685301469185/photo/1,downloaded_images/twitter_1388269685301469185.jpg,Floofy
257,https://twitter.com/AltPhinny/status/1388269760346050562/photo/1,downloaded_images/twitter_1388269760346050562.jpg,Huh?
258,https://twitter.com/AltPhinny/status/1388269830067851264/photo/1,downloaded_images/twitter_1388269830067851264.jpg,You called
259,https://twitter.com/AltPhinny/status/1388269888771432449/photo/1,downloaded_images/twitter_1388269888771432449.jpg,Did you know that 0! = 1?
260,https://twitter.com/AltPhinny/status/1388269963169968129/photo/1,downloaded_images/twitter_1388269963169968129.jpg,"Tonight, I eat like a queen!"
261,https://twitter.com/AltPhinny/status/1388270052550524931/photo/1,downloaded_images/twitter_1388270052550524931.jpg,Take my hand and hold on tight
262,https://twitter.com/AltPhinny/status/1388270132410077184/photo/1,downloaded_images/twitter_1388270132410077184.jpg,Say strawberry before I sneeze!!
263,https://twitter.com/AltPhinny/status/1388270213045555206/photo/1,downloaded_images/twitter_1388270213045555206.jpg,You didn't watch Stampy as a kid? Disappointing...
264,https://twitter.com/AltPhinny/status/1388270322454040579/photo/1,downloaded_images/twitter_1388270322454040579.jpg,"Beware, "
265,https://twitter.com/AltPhinny/status/1388270404716879872/photo/1,downloaded_images/twitter_1388270404716879872.jpg,Phineas still hasn't finished the captions...
266,https://twitter.com/AltPhinny/status/1388271169674129409/photo/1,downloaded_images/twitter_1388271169674129409.jpg,"Too blurry, NEXT"
267,https://twitter.com/AltPhinny/status/1388271556183351296/photo/1,downloaded_images/twitter_1388271556183351296.jpg,I know treats when I sense them!
268,https://twitter.com/AltPhinny/status/1388271664006406148/photo/1,downloaded_images/twitter_1388271664006406148.jpg,My goal is to sleep in every part of the house
269,https://twitter.com/AltPhinny/status/1388271773955801088/photo/1,downloaded_images/twitter_1388271773955801088.jpg,CUT. MY. HAIR
270,https://twitter.com/AltPhinny/status/1388271940582973442/photo/1,downloaded_images/twitter_1388271940582973442.jpg,Just caught up on the latest Dream SMP lore...
271,https://twitter.com/AltPhinny/status/1388272082765635585/photo/1,downloaded_images/twitter_1388272082765635585.jpg,I cannot resist the pickle
272,https://twitter.com/AltPhinny/status/1388272236608376832/photo/1,downloaded_images/twitter_1388272236608376832.jpg,"Why'd you wake me up in the middle of the night, "
273,https://twitter.com/AltPhinny/status/1388272357907832836/photo/1,downloaded_images/twitter_1388272357907832836.jpg,"Gimme some of that, "
274,https://twitter.com/AltPhinny/status/1388272634266333187/photo/1,downloaded_images/twitter_1388272634266333187.jpg,Let me rest in peace!
275,https://twitter.com/AltPhinny/status/1388272822728994819/photo/1,downloaded_images/twitter_1388272822728994819.jpg,I just remembered that I have another homework assignment due (bots incoming)
276,https://twitter.com/AltPhinny/status/1388273031081074690/photo/1,downloaded_images/twitter_1388273031081074690.jpg,Why do I stand up so often...
277,https://twitter.com/AltPhinny/status/1388273178842124290/photo/1,downloaded_images/twitter_1388273178842124290.jpg,People of Georgia!!
278,https://twitter.com/AltPhinny/status/1388273299000594434/photo/1,downloaded_images/twitter_1388273299000594434.jpg,I guess I'm pouting for some reason now...
279,https://twitter.com/AltPhinny/status/1388273450255589376/photo/1,downloaded_images/twitter_1388273450255589376.jpg,"My hair is cut, and I am now sad"
280,https://twitter.com/AltPhinny/status/1388273893908140033/photo/1,downloaded_images/twitter_1388273893908140033.jpg,"Why put me through this humiliation, "
281,https://twitter.com/AltPhinny/status/1388324576841588739/photo/1,downloaded_images/twitter_1388324576841588739.jpg,I am lit
282,https://twitter.com/AltPhinny/status/1388324603609681921/photo/1,downloaded_images/twitter_1388324603609681921.jpg,I look at right now and see glimpses of my past
283,https://twitter.com/AltPhinny/status/1388324631971500034/photo/1,downloaded_images/twitter_1388324631971500034.jpg,"Unblock me, Dream!"
284,https://twitter.com/AltPhinny/status/1388324735646371840/photo/1,downloaded_images/twitter_1388324735646371840.jpg,Will Thomas the Tank Engine Innit follow me?
285,https://twitter.com/AltPhinny/status/1388324843205103625/photo/1,downloaded_images/twitter_1388324843205103625.jpg,I will finally celebrate my birthday when 
286,https://twitter.com/AltPhinny/status/1388324922217353226/photo/1,downloaded_images/twitter_1388324922217353226.jpg,This picture is weird...
287,https://twitter.com/AltPhinny/status/1388325043990679555/photo/1,downloaded_images/twitter_1388325043990679555.jpg,"There is no such thing as Rat, only fur"
288,https://twitter.com/AltPhinny/status/1412076085144133632/photo/1,downloaded_images/twitter_1412076085144133632.jpg,"Amazing, "
289,https://twitter.com/AltPhinny/status/1412076445858402309/photo/1,downloaded_images/twitter_1412076445858402309.jpg,Umm...
290,https://twitter.com/AltPhinny/status/1412076495674224644/photo/1,downloaded_images/twitter_1412076495674224644.jpg,Wake me up when it's all over
291,https://twitter.com/AltPhinny/status/1412076538749722624/photo/1,downloaded_images/twitter_1412076538749722624.jpg,Go away!!
292,https://twitter.com/AltPhinny/status/1412076569556930568/photo/1,downloaded_images/twitter_1412076569556930568.jpg,Quack!
293,https://twitter.com/AltPhinny/status/1412076609046298628/photo/1,downloaded_images/twitter_1412076609046298628.jpg,"I am deeply hurt, "
294,https://twitter.com/AltPhinny/status/1412076646979547142/photo/1,downloaded_images/twitter_1412076646979547142.jpg,Dogs don't eat PB&J!
295,https://twitter.com/AltPhinny/status/1412076780014477315/photo/1,downloaded_images/twitter_1412076780014477315.jpg,I'm now Ratè Bot!
296,https://twitter.com/AltPhinny/status/1412077085712171010/photo/1,downloaded_images/twitter_1412077085712171010.jpg,Bad got another Big Daddy mug...
297,https://twitter.com/AltPhinny/status/1412077132453453831/photo/1,downloaded_images/twitter_1412077132453453831.jpg,My tongue is longer than yours!
298,https://twitter.com/AltPhinny/status/1412077154406486019/photo/1,downloaded_images/twitter_1412077154406486019.jpg,The stick will DIE!
299,https://twitter.com/AltPhinny/status/1412077200250224640/photo/1,downloaded_images/twitter_1412077200250224640.jpg,I wear a mask with a smile for hours at a time...
300,https://twitter.com/AltPhinny/status/1412077375681175558/photo/1,downloaded_images/twitter_1412077375681175558.jpg,Bad can't tell us apart :(
301,https://twitter.com/AltPhinny/status/1412077410531614721/photo/1,downloaded_images/twitter_1412077410531614721.jpg,Get. Him. Off. Me.
302,https://twitter.com/AltPhinny/status/1412077446585802752/photo/1,downloaded_images/twitter_1412077446585802752.jpg,Boing!
303,https://twitter.com/AltPhinny/status/1412077486091952133/photo/1,downloaded_images/twitter_1412077486091952133.jpg,Am I a Rat or a muffin?
304,https://twitter.com/AltPhinny/status/1412077516177784840/photo/1,downloaded_images/twitter_1412077516177784840.jpg,MAKE THIS A THING!
305,https://twitter.com/AltPhinny/status/1412077532191641601/photo/1,downloaded_images/twitter_1412077532191641601.jpg,Motion blur makes everything better!
306,https://twitter.com/AltPhinny/status/1412077562579275784/photo/1,downloaded_images/twitter_1412077562579275784.jpg,I have bug eyes
307,https://twitter.com/AltPhinny/status/1412077590043672583/photo/1,downloaded_images/twitter_1412077590043672583.jpg,NOM!
308,https://twitter.com/AltPhinny/status/1412077611782660099/photo/1,downloaded_images/twitter_1412077611782660099.jpg,"Uhh, time to move on, "
309,https://twitter.com/AltPhinny/status/1412077653272707072/photo/1,downloaded_images/twitter_1412077653272707072.jpg,"Why have we stopped, "
310,https://twitter.com/AltPhinny/status/1412077669630492673/photo/1,downloaded_images/twitter_1412077669630492673.jpg,Post this to my Instagram!
311,https://twitter.com/AltPhinny/status/1412077695488475138/photo/1,downloaded_images/twitter_1412077695488475138.jpg,I am very 'boop'able
312,https://twitter.com/AltPhinny/status/1412077722260627461/photo/1,downloaded_images/twitter_1412077722260627461.jpg,Rat in blue
313,https://twitter.com/AltPhinny/status/1412077748114399236/photo/1,downloaded_images/twitter_1412077748114399236.jpg,Whoa there!
314,https://twitter.com/AltPhinny/status/1412077777373831175/photo/1,downloaded_images/twitter_1412077777373831175.jpg,"Are you done there, "
315,https://twitter.com/AltPhinny/status/1412077803844034562/photo/1,downloaded_images/twitter_1412077803844034562.jpg,Yum!
316,https://twitter.com/AltPhinny/status/1412077846445625347/photo/1,downloaded_images/twitter_1412077846445625347.jpg,I am pleading with 
317,https://twitter.com/AltPhinny/status/1412077870231568391/photo/1,downloaded_images/twitter_1412077870231568391.jpg,*Licks*
318,https://twitter.com/AltPhinny/status/1412077901130969099/photo/1,downloaded_images/twitter_1412077901130969099.jpg,Upside-down Rat
319,https://twitter.com/AltPhinny/status/1412077925965434882/photo/1,downloaded_images/twitter_1412077925965434882.jpg,I don't see anything wrong with this
320,https://twitter.com/AltPhinny/status/1412077950858633221/photo/1,downloaded_images/twitter_1412077950858633221.jpg,What's your obsession with taking pictures of me with a blanket?
321,https://twitter.com/AltPhinny/status/1412077973587566601/photo/1,downloaded_images/twitter_1412077973587566601.jpg,This drama is AWESOME!
322,https://twitter.com/AltPhinny/status/1412077996828237827/photo/1,downloaded_images/twitter_1412077996828237827.jpg,Why are we at the McDonald's drive-thru?!
323,https://twitter.com/AltPhinny/status/1412078025160671242/photo/1,downloaded_images/twitter_1412078025160671242.jpg,Quakc
324,https://twitter.com/AltPhinny/status/1412078052339765252/photo/1,downloaded_images/twitter_1412078052339765252.jpg,GEROFF!
325,https://twitter.com/AltPhinny/status/1412078076293533697/photo/1,downloaded_images/twitter_1412078076293533697.jpg,EEEEEEE!!
326,https://twitter.com/AltPhinny/status/1412078096900149255/photo/1,downloaded_images/twitter_1412078096900149255.jpg,"Let me out, "
327,https://twitter.com/AltPhinny/status/1412078123068411910/photo/1,downloaded_images/twitter_1412078123068411910.jpg,The snack...is right there
328,https://twitter.com/AltPhinny/status/1412088738105237507/photo/1,downloaded_images/twitter_1412088738105237507.jpg,"Just let me sleep, "
329,https://twitter.com/AltPhinny/status/1412088794287849477/photo/1,downloaded_images/twitter_1412088794287849477.jpg,"Do you like my Dream shirt, "
330,https://twitter.com/AltPhinny/status/1412088816186363904/photo/1,downloaded_images/twitter_1412088816186363904.jpg,Esta caliente
331,https://twitter.com/AltPhinny/status/1412088844858560514/photo/1,downloaded_images/twitter_1412088844858560514.jpg,RAT PARTY!! (@ratparty_ please follow me)
332,https://twitter.com/AltPhinny/status/1412088863040983041/photo/1,downloaded_images/twitter_1412088863040983041.jpg,Blurry Rat
333,https://twitter.com/AltPhinny/status/1412088920733622274/photo/1,downloaded_images/twitter_1412088920733622274.jpg,Loopy Rat
334,https://twitter.com/AltPhinny/status/1412088954044682245/photo/1,downloaded_images/twitter_1412088954044682245.jpg,Okie
335,https://twitter.com/AltPhinny/status/1412088979961389061/photo/1,downloaded_images/twitter_1412088979961389061.jpg,Very tall hat!
336,https://twitter.com/AltPhinny/status/1412089010743296000/photo/1,downloaded_images/twitter_1412089010743296000.jpg,Why did @phineas1500 add this...
337,https://twitter.com/AltPhinny/status/1412089043391848454/photo/1,downloaded_images/twitter_1412089043391848454.jpg,"I am shocked, "
338,https://twitter.com/AltPhinny/status/1412089070801543171/photo/1,downloaded_images/twitter_1412089070801543171.jpg,I don't like potato
339,https://twitter.com/AltPhinny/status/1412089104825827328/photo/1,downloaded_images/twitter_1412089104825827328.jpg,ZZZZZ
340,https://twitter.com/AltPhinny/status/1412089140032720903/photo/1,downloaded_images/twitter_1412089140032720903.jpg,I think I've already added this pic to the bot...
341,https://twitter.com/AltPhinny/status/1412089167543164931/photo/1,downloaded_images/twitter_1412089167543164931.jpg,Bad and I with our friends!
342,https://twitter.com/AltPhinny/status/1412089200636203017/photo/1,downloaded_images/twitter_1412089200636203017.jpg,"Leave me alone, "
343,https://twitter.com/AltPhinny/status/1412089224866799617/photo/1,downloaded_images/twitter_1412089224866799617.jpg,Hewwo
344,https://twitter.com/AltPhinny/status/1412089258836467717/photo/1,downloaded_images/twitter_1412089258836467717.jpg,Orange
345,https://twitter.com/AltPhinny/status/1412089273675878403/photo/1,downloaded_images/twitter_1412089273675878403.jpg,Hard choice I have to make
346,https://twitter.com/AltPhinny/status/1412089304650858501/photo/1,downloaded_images/twitter_1412089304650858501.jpg,All I want to do is rest after a tiring day
347,https://twitter.com/AltPhinny/status/1412089333616676865/photo/1,downloaded_images/twitter_1412089333616676865.jpg,Night night!
348,https://twitter.com/AltPhinny/status/1412089363509436417/photo/1,downloaded_images/twitter_1412089363509436417.jpg,I am worried about 
349,https://twitter.com/AltPhinny/status/1412089386699739138/photo/1,downloaded_images/twitter_1412089386699739138.jpg,I yoinked 
350,https://twitter.com/AltPhinny/status/1412089412935168011/photo/1,downloaded_images/twitter_1412089412935168011.jpg,Nose reveal
351,https://twitter.com/AltPhinny/status/1412089441926144001/photo/1,downloaded_images/twitter_1412089441926144001.jpg,Another repeat pic!
352,https://twitter.com/AltPhinny/status/1412089486213799937/photo/1,downloaded_images/twitter_1412089486213799937.jpg,Someone took a screenie of me on a stream. How rude!
353,https://twitter.com/AltPhinny/status/1412089529654185989/photo/1,downloaded_images/twitter_1412089529654185989.jpg,Baby Rat
354,https://twitter.com/AltPhinny/status/1412089549707268097/photo/1,downloaded_images/twitter_1412089549707268097.jpg,Grrrr
355,https://twitter.com/AltPhinny/status/1412089581604950018/photo/1,downloaded_images/twitter_1412089581604950018.jpg,You are wanted!
356,https://twitter.com/AltPhinny/status/1412089606070284294/photo/1,downloaded_images/twitter_1412089606070284294.jpg,ACHOOOOO!!!
357,https://twitter.com/AltPhinny/status/1412089671732051972/photo/1,downloaded_images/twitter_1412089671732051972.jpg,Another repeat pic I believe!
358,https://twitter.com/AltPhinny/status/1412089705802440706/photo/1,downloaded_images/twitter_1412089705802440706.jpg,"GET OFF MINECRAFT, "
359,https://twitter.com/AltPhinny/status/1412090131364913157/photo/1,downloaded_images/twitter_1412090131364913157.jpg,Who will nom?
360,https://twitter.com/AltPhinny/status/1412090157419880450/photo/1,downloaded_images/twitter_1412090157419880450.jpg,Floof
361,https://twitter.com/AltPhinny/status/1412090348415881217/photo/1,downloaded_images/twitter_1412090348415881217.jpg,Head tilts are a guaranteed cuteness boost
362,https://twitter.com/AltPhinny/status/1412090367500038146/photo/1,downloaded_images/twitter_1412090367500038146.jpg,This is like that jschatt pic
363,https://twitter.com/AltPhinny/status/1412090476010819585/photo/1,downloaded_images/twitter_1412090476010819585.jpg,*Yawns*
364,https://twitter.com/AltPhinny/status/1412090510764908550/photo/1,downloaded_images/twitter_1412090510764908550.jpg,Is this Rat or Gambit?
365,https://twitter.com/AltPhinny/status/1412090538258538496/photo/1,downloaded_images/twitter_1412090538258538496.jpg,"One of you is doing something wrong, I just need to find out who it is"
366,https://twitter.com/AltPhinny/status/1412090562405179394/photo/1,downloaded_images/twitter_1412090562405179394.jpg,The person who wakes me up will be cursed to eternal anguish
367,https://twitter.com/AltPhinny/status/1412090595590430725/photo/1,downloaded_images/twitter_1412090595590430725.jpg,I heard treats!
368,https://twitter.com/AltPhinny/status/1412090614083198978/photo/1,downloaded_images/twitter_1412090614083198978.jpg,"As always, I'm a tall giant"
369,https://twitter.com/AltPhinny/status/1412090635130114048/photo/1,downloaded_images/twitter_1412090635130114048.jpg,"Don't worry, "
370,https://twitter.com/AltPhinny/status/1412090737345302528/photo/1,downloaded_images/twitter_1412090737345302528.jpg,WHAT IN THE
371,https://twitter.com/AltPhinny/status/1412090776989929475/photo/1,downloaded_images/twitter_1412090776989929475.jpg,"Baths are TERRIBLE, "
372,https://twitter.com/AltPhinny/status/1412090823102107650/photo/1,downloaded_images/twitter_1412090823102107650.jpg,Cozy
373,https://twitter.com/AltPhinny/status/1412090864638255114/photo/1,downloaded_images/twitter_1412090864638255114.jpg,Good night moon
374,https://twitter.com/AltPhinny/status/1412090899279106054/photo/1,downloaded_images/twitter_1412090899279106054.jpg,"Arr, me hearties, I do be Pirate Rat!"
375,https://twitter.com/AltPhinny/status/1412090941565984771/photo/1,downloaded_images/twitter_1412090941565984771.jpg,Huh?
376,https://twitter.com/AltPhinny/status/1412091011795410945/photo/1,downloaded_images/twitter_1412091011795410945.jpg,Why am I turning my neck?
377,https://twitter.com/AltPhinny/status/1412091145589596166/photo/1,downloaded_images/twitter_1412091145589596166.jpg,I HAVE NO ARMS!!
378,https://twitter.com/AltPhinny/status/1412091178443497472/photo/1,downloaded_images/twitter_1412091178443497472.jpg,Sad for some reason
379,https://twitter.com/AltPhinny/status/1412091200786604032/photo/1,downloaded_images/twitter_1412091200786604032.jpg,For some reason this pic reminds me of something...
380,https://twitter.com/AltPhinny/status/1412091271456473089/photo/1,downloaded_images/twitter_1412091271456473089.jpg,TREATS?!
381,https://twitter.com/AltPhinny/status/1412091313714089986/photo/1,downloaded_images/twitter_1412091313714089986.jpg,That's odd
382,https://twitter.com/AltPhinny/status/1412091348916834304/photo/1,downloaded_images/twitter_1412091348916834304.jpg,Do I need a cut?
383,https://twitter.com/AltPhinny/status/1412091395368751106/photo/1,downloaded_images/twitter_1412091395368751106.jpg,Hi-lo!
384,https://twitter.com/AltPhinny/status/1412091420672921610/photo/1,downloaded_images/twitter_1412091420672921610.jpg,You caption this pic!
385,https://twitter.com/AltPhinny/status/1412091483809779719/photo/1,downloaded_images/twitter_1412091483809779719.jpg,Fwiends!
386,https://twitter.com/AltPhinny/status/1412091508325597190/photo/1,downloaded_images/twitter_1412091508325597190.jpg,Why is Bad suddenly made out of vinyl?
387,https://twitter.com/AltPhinny/status/1412091526981816320/photo/1,downloaded_images/twitter_1412091526981816320.jpg,Ok
388,https://twitter.com/AltPhinny/status/1412091560234258435/photo/1,downloaded_images/twitter_1412091560234258435.jpg,Am I being punished?
389,https://twitter.com/AltPhinny/status/1412091616110731269/photo/1,downloaded_images/twitter_1412091616110731269.jpg,Quack nom
390,https://twitter.com/AltPhinny/status/1412091685249634307/photo/1,downloaded_images/twitter_1412091685249634307.jpg,GET THIS OFF ME!
391,https://twitter.com/AltPhinny/status/1412091710360928257/photo/1,downloaded_images/twitter_1412091710360928257.jpg,I'm resigned to the fact that I have to wear this for Bad's clout
392,https://twitter.com/AltPhinny/status/1412091741650436100/photo/1,downloaded_images/twitter_1412091741650436100.jpg,Can I even sleep with this duck on me?!
393,https://twitter.com/AltPhinny/status/1412091772881276931/photo/1,downloaded_images/twitter_1412091772881276931.jpg,Don't give me duck food
394,https://twitter.com/AltPhinny/status/1412091807282958336/photo/1,downloaded_images/twitter_1412091807282958336.jpg,They ask you how you are and you just have to say that you're fine when you're not really fine...
395,https://twitter.com/AltPhinny/status/1412091886140116993/photo/1,downloaded_images/twitter_1412091886140116993.jpg,Buy it so I can afford treats
396,https://twitter.com/AltPhinny/status/1412091962509963264/photo/1,downloaded_images/twitter_1412091962509963264.jpg,I see me!
397,https://twitter.com/AltPhinny/status/1412092033301467153/photo/1,downloaded_images/twitter_1412092033301467153.jpg,Camewa
398,https://twitter.com/AltPhinny/status/1412092100552925184/photo/1,downloaded_images/twitter_1412092100552925184.jpg,BOOP!
399,https://twitter.com/AltPhinny/status/1412092167552647168/photo/1,downloaded_images/twitter_1412092167552647168.jpg,Is this edible?
400,https://twitter.com/AltPhinny/status/1412092316106493971/photo/1,downloaded_images/twitter_1412092316106493971.jpg,What am I looking at?
401,https://twitter.com/AltPhinny/status/1412092354614468610/photo/1,downloaded_images/twitter_1412092354614468610.jpg,We're best friends!
402,https://twitter.com/AltPhinny/status/1412092409354362888/photo/1,downloaded_images/twitter_1412092409354362888.jpg,"Phew, that was tiring"
403,https://twitter.com/AltPhinny/status/1412092471593553926/photo/1,downloaded_images/twitter_1412092471593553926.jpg,Leave me be!
404,https://twitter.com/AltPhinny/status/1412092488517656579/photo/1,downloaded_images/twitter_1412092488517656579.jpg,This is your fault
405,https://twitter.com/AltPhinny/status/1412092534881456129/photo/1,downloaded_images/twitter_1412092534881456129.jpg,Plop!
406,https://twitter.com/AltPhinny/status/1412092564371644418/photo/1,downloaded_images/twitter_1412092564371644418.jpg,I love chocolate!!
407,https://twitter.com/AltPhinny/status/1412092647792164867/photo/1,downloaded_images/twitter_1412092647792164867.jpg,I love my stuffed animal!
408,https://twitter.com/AltPhinny/status/1412092718608756743/photo/1,downloaded_images/twitter_1412092718608756743.jpg,Idiot @phineas1500 is adding a lot of repeat pics...
409,https://twitter.com/AltPhinny/status/1412092948104294401/photo/1,downloaded_images/twitter_1412092948104294401.jpg,Not liking what I'm seeing
410,https://twitter.com/AltPhinny/status/1412092974696173583/photo/1,downloaded_images/twitter_1412092974696173583.jpg,EEEEE!!
